,store,sido,gugun,address
1347,춘천이마트  ,강원도,춘천시,강원도 춘천시 경춘로 2353 (온의동) E-마트 춘천점내 1층1522-3232
1348,강원대  ,강원도,춘천시,강원도 춘천시 서부대성로 243-1 (효자동)1522-3232
1349,춘천퇴계DT  ,강원도,춘천시,강원도 춘천시 안마산로 95 (퇴계동)1522-3232
1350,춘천온의  ,강원도,춘천시,강원도 춘천시 방송길 104 (온의동)1522-3232
1351,비발디파크  ,강원도,홍천군,강원도 홍천군 서면 한치골길 262 1522-3232
1352,오션월드  ,강원도,홍천군,강원도 홍천군 서면 한치골길 262 1522-3232
1353,강릉송정DT  ,강원도,강릉시,강원도 강릉시 경강로 2400 (송정동)1522-3232
1354,강릉강문해변  ,강원도,강릉시,강원도 강릉시 창해로350번길 3 (강문동)1522-3232
1355,강릉교동광장  ,강원도,강릉시,강원도 강릉시 교동광장로 114 (교동)1522-3232
1356,강릉중앙로  ,강원도,강릉시,강원도 강릉시 경강로 2096 (임당동)1522-3232
1357,강릉안목항  ,강원도,강릉시,강원도 강릉시 창해로14번길 40 (견소동)1522-3232
1358,소노델피노  ,강원도,고성군,강원도 고성군 토성면 미시령옛길 11531522-3232
1359,원주반곡DT  ,강원도,원주시,강원도 원주시 동부순환로 37 (반곡동)1522-3232
1360,원주명륜DT  ,강원도,원주시,강원도 원주시 남원로 588 (명륜동)1522-3232
1361,원주무실  ,강원도,원주시,강원도 원주시 능라동길 73 (무실동)1522-3232
1362,원주혁신도시  ,강원도,원주시,강원도 원주시 혁신로 61 (반곡동)1522-3232
1363,원주터미널  ,강원도,원주시,강원도 원주시 서원대로 178 (단계동)1522-3232
1364,김해구산DT  ,경상남도,김해시,경상남도 김해시 김해대로 1918 (구산동)1522-3232
1365,김해진영DT  ,경상남도,김해시,경상남도 김해시 진영읍 여래로20번길 34-26 1522-3232
1366,신세계김해R  ,경상남도,김해시,경상남도 김해시 김해대로 2232 신세계백화점 1층1522-3232
1367,김해이마트  ,경상남도,김해시,경상남도 김해시 김해대로 2232 김해이마트 1층1522-3232
1368,김해인제대  ,경상남도,김해시,경상남도 김해시 인제로 168 (어방동)1522-3232
1369,김해대로DT  ,경상남도,김해시,경상남도 김해시 김해대로 2465 1522-3232
1370,김해외동DT  ,경상남도,김해시,경상남도 김해시 분성로 146 (외동)1522-3232
1371,김해율하  ,경상남도,김해시,경상남도 김해시 율하카페길 77 (관동동) 1층1522-3232
1372,김해삼계  ,경상남도,김해시,경상남도 김해시 가야로 182 (삼계동)1522-3232
1373,김해내동  ,경상남도,김해시,경상남도 김해시 경원로 67 (내동)1522-3232
1374,김해율하신도시  ,경상남도,김해시,경상남도 김해시 율하3로 32 (율하동)1522-3232
1375,김해금관대로DT  ,경상남도,김해시,경상남도 김해시 금관대로 1293 (내동)1522-3232
1376,밀양DT  ,경상남도,밀양시,경상남도 밀양시 밀양대로 1792 (삼문동)1522-3232
1377,경남사천DT  ,경상남도,사천시,경상남도 사천시 사천읍 사천대로 18441522-3232
1378,사천벌리  ,경상남도,사천시,경상남도 사천시 주공로 31 (벌리동)1522-3232
1379,진주평거  ,경상남도,진주시,경상남도 진주시 진양호로 206 BYC빌딩1층1522-3232
1380,진주칠암DT  ,경상남도,진주시,경상남도 진주시 진주대로829번길 2 (주약동)1522-3232
1381,진주중안  ,경상남도,진주시,경상남도 진주시 진양호로527번길 3 (중안동)1522-3232
1382,진주신안  ,경상남도,진주시,경상남도 진주시 진양호로 353 (신안동)1522-3232
1383,진주경상대  ,경상남도,진주시,경상남도 진주시 진주대로 510 (가좌동)1522-3232
1384,진주혁신도시  ,경상남도,진주시,경상남도 진주시 에나로127번길 30 (충무공동)1522-3232
1385,마산회원DT  ,경상남도,창원시,경상남도 창원시 마산회원구 3·15대로 518 (회원동)1522-3232
1386,창원상남로  ,경상남도,창원시,경상남도 창원시 성산구 상남로 88 (상남동)1522-3232
1387,마산역DT  ,경상남도,창원시,경상남도 창원시 마산회원구 3·15대로 715 (석전동)1522-3232
1388,마산해안대로DT  ,경상남도,창원시,경상남도 창원시 마산합포구 해안대로 383 (오동동)1522-3232
1389,진해자은DT  ,경상남도,창원시,경상남도 창원시 진해구 진해대로 962 (자은동)1522-3232
1390,창원역DT  ,경상남도,창원시,경상남도 창원시 의창구 의창대로 68 (팔용동)1522-3232
1391,창원호계DT  ,경상남도,창원시,경상남도 창원시 마산회원구 내서읍 호원로 315 1522-3232
1392,창원마창대교  ,경상남도,창원시,경상남도 창원시 성산구 삼귀로 159 (귀곡동)1522-3232
1393,삼성창원병원  ,경상남도,창원시,경상남도 창원시 마산회원구 팔용로 158 (합성동)1522-3232
1394,마산터미널  ,경상남도,창원시,경상남도 창원시 마산회원구 합성남로 6-1 (합성동)1522-3232
1395,창원상남사거리  ,경상남도,창원시,경상남도 창원시 성산구 단정로 251522-3232
1396,진해용원  ,경상남도,창원시,경상남도 창원시 진해구 안골로 336 (용원동) 형제빌딩1522-3232
1397,창원팔용  ,경상남도,창원시,경상남도 창원시 의창구 팔용로 419 (팔용동)1522-3232
1398,창원리베라  ,경상남도,창원시,경상남도 창원시 성산구 중앙대로100번길 9 (상남동)1522-3232
1399,창원상남중앙  ,경상남도,창원시,경상남도 창원시 성산구 마디미로 20 (상남동)1522-3232
1400,창원상남동R  ,경상남도,창원시,경상남도 창원시 성산구 상남로 132 (상남동)1522-3232
1401,신세계마산  ,경상남도,창원시,경상남도 창원시 마산합포구 합포로 251 (산호동) 신세계백화점 내 지하1층1522-3232
1402,창원시티세븐  ,경상남도,창원시,경상남도 창원시 성산구 원이대로 332 (대원동)1522-3232
1403,경남대  ,경상남도,창원시,경상남도 창원시 마산합포구 월영남로 3 (해운동)1522-3232
1404,창원용지호수  ,경상남도,창원시,경상남도 창원시 성산구 용지로169번길 1 (용호동)1522-3232
1405,마산월남동DT  ,경상남도,창원시,경상남도 창원시 마산합포구 3·15대로 70 (월남동2가)1522-3232
1406,창원반림  ,경상남도,창원시,경상남도 창원시 성산구 반송로 150 (반림동)1522-3232
1407,창원유니시티  ,경상남도,창원시,경상남도 창원시 의창구 중동중앙로 47 (중동)1522-3232
1408,창원파티마병원  ,경상남도,창원시,경상남도 창원시 의창구 창이대로 45 (명서동)1522-3232
1409,창원내서  ,경상남도,창원시,경상남도 창원시 마산회원구 내서읍 광려천서로 81 1522-3232
1410,통영이마트  ,경상남도,통영시,경상남도 통영시 광도면 죽림4로 9 1522-3232
1411,거제대로DT  ,경상남도,거제시,경상남도 거제시 거제대로 4521 (수월동)1522-3232
1412,거제고현  ,경상남도,거제시,경상남도 거제시 거제중앙로 1936 (고현동)1522-3232
1413,소노캄거제  ,경상남도,거제시,경상남도 거제시 일운면 거제대로 2660 1층1522-3232
1414,거제옥포  ,경상남도,거제시,경상남도 거제시 옥포대첩로 38 (옥포동)1522-3232
1415,디큐브거제  ,경상남도,거제시,경상남도 거제시 장평로 12 (장평동)1522-3232
1416,거제옥포DT  ,경상남도,거제시,경상남도 거제시 거제대로 3718 (옥포동)1522-3232
1417,남양산IC DT  ,경상남도,양산시,경상남도 양산시 동면 양산대로 532 1522-3232
1418,양산증산역  ,경상남도,양산시,경상남도 양산시 물금읍 증산역로 177 1522-3232
1419,양산가촌  ,경상남도,양산시,경상남도 양산시 물금읍 야리로 25 1522-3232
1420,양산덕계DT  ,경상남도,양산시,경상남도 양산시 웅상대로 860 (덕계동)1522-3232
1421,양산터미널  ,경상남도,양산시,경상남도 양산시 양산역1길 7 (중부동) 양산시외버스터미널1522-3232
1422,양산범어  ,경상남도,양산시,경상남도 양산시 물금읍 범어로 621522-3232
1423,양산이마트  ,경상남도,양산시,"경상남도 양산시 양산역6길 12, 양산이마트 1층 (중부동)1522-3232"
1424,경산중방DT  ,경상북도,경산시,경상북도 경산시 경안로 222 (중방동)1522-3232
1425,영남대아트센터  ,경상북도,경산시,경상북도 경산시 대학로 280 (대동) 영남대학교1522-3232
1426,영남대중앙도서관  ,경상북도,경산시,경상북도 경산시 대학로 280 (조영동) 영남대학교1522-3232
1427,영남대  ,경상북도,경산시,"경상북도 경산시 청운로 16, 1~3층 (대동)1522-3232"
1428,대구가톨릭대  ,경상북도,경산시,경상북도 경산시 하양읍 하양로 18 1522-3232
1429,경산이마트  ,경상북도,경산시,경상북도 경산시 옥산로 227 (중산동) 경산이마트1522-3232
1430,대구대학교  ,경상북도,경산시,경상북도 경산시 진량읍 대구대로 201 1522-3232
1431,경산임당역DT  ,경상북도,경산시,경상북도 경산시 대학로 208 (계양동)1522-3232
1432,경주보문  ,경상북도,경주시,경상북도 경주시 보문로 537 (천군동)1522-3232
1433,경주터미널DT  ,경상북도,경주시,경상북도 경주시 태종로 686 (사정동)1522-3232
1434,경주황성  ,경상북도,경주시,경상북도 경주시 황성로1번길 4 (황성동)1522-3232
1435,경주대릉원  ,경상북도,경주시,경상북도 경주시 첨성로 125 (황남동)1522-3232
1436,경주보문호수DT  ,경상북도,경주시,경상북도 경주시 보문로 132-6 (북군동)1522-3232
1437,경주중앙  ,경상북도,경주시,경상북도 경주시 원효로 105-1 (노동동)1522-3232
1438,경주보문로DT  ,경상북도,경주시,"경상북도 경주시 보문로 510-6, 외 1번지(신평동 719-220) (천군동)1522-3232"
1439,구미상모DT  ,경상북도,구미시,경상북도 구미시 금오대로 439 (상모동)1522-3232
1440,구미도량DT  ,경상북도,구미시,경상북도 구미시 야은로 312 (도량동)1522-3232
1441,구미옥계  ,경상북도,구미시,경상북도 구미시 옥계북로 20 (양포동)1522-3232
1442,구미시청DT  ,경상북도,구미시,경상북도 구미시 송정대로 27 (송정동)1522-3232
1443,구미인의  ,경상북도,구미시,경상북도 구미시 인동중앙로 15 (인의동)1522-3232
1444,구미금오산DT  ,경상북도,구미시,경상북도 구미시 금오산로 205 (남통동)1522-3232
1445,구미  ,경상북도,구미시,경상북도 구미시 구미중앙로 94 (원평동)1522-3232
1446,구미인동  ,경상북도,구미시,"경상북도 구미시 인동가산로 9-3, 노블레스타워 1층 (황상동)1522-3232"
1447,구미공단  ,경상북도,구미시,"경상북도 구미시 1공단로 212, HALLA SIGMA VALLEY 106 (공단동)1522-3232"
1448,구미광평DT  ,경상북도,구미시,경상북도 구미시 구미대로 188 (광평동)1522-3232
1449,구미문성DT  ,경상북도,구미시,경상북도 구미시 고아읍 들성로 207 1522-3232
1450,구미확장단지  ,경상북도,구미시,경상북도 구미시 신당1로4길 191522-3232
1451,포항쌍용DT  ,경상북도,포항시,경상북도 포항시 남구 중흥로 122 (상도동)1522-3232
1452,포항오천  ,경상북도,포항시,경상북도 포항시 남구 오천읍 원동로 151522-3232
1453,포항대이  ,경상북도,포항시,경상북도 포항시 남구 포스코대로 124 (대잠동)1522-3232
1454,포항이마트  ,경상북도,포항시,"경상북도 포항시 남구 냉천로 10, 이마트 포항점 1층 (인덕동)1522-3232"
1455,포항애비뉴  ,경상북도,포항시,경상북도 포항시 남구 중흥로 77 (상도동) 밸류플러스복합빌딩1522-3232
1456,포항시청  ,경상북도,포항시,경상북도 포항시 남구 시청로 5 (대잠동)1522-3232
1457,포항세명기독병원  ,경상북도,포항시,경상북도 포항시 남구 포스코대로 351 (대도동)1522-3232
1458,포항포스코DT  ,경상북도,포항시,경상북도 포항시 남구 동해안로6213번길 15-15 (동촌동)1522-3232
1459,문경새재  ,경상북도,문경시,경상북도 문경시 문경읍 새재로 906 1522-3232
1460,김천구미역  ,경상북도,김천시,경상북도 김천시 혁신3로 26 (율곡동)1522-3232
1461,김천시청DT  ,경상북도,김천시,경상북도 김천시 시청로 47 (대신동)1522-3232
1462,안동이마트  ,경상북도,안동시,경상북도 안동시 옥동1길 2 (옥동)1522-3232
1463,안동병원  ,경상북도,안동시,경상북도 안동시 앙실로 11 (수상동)1522-3232
1464,안동시청  ,경상북도,안동시,경상북도 안동시 서동문로 173 (삼산동)1522-3232
1465,안동옥동  ,경상북도,안동시,경상북도 안동시 경북대로 379 (옥동)1522-3232
1466,포항죽도DT  ,경상북도,포항시,경상북도 포항시 북구 새천년대로 486 699-1 에스오일1522-3232
1467,포항장성DT  ,경상북도,포항시,경상북도 포항시 북구 새천년대로 1255 (장성동)1522-3232
1468,포항양덕  ,경상북도,포항시,경상북도 포항시 북구 장량로 162 (양덕동)1522-3232
1469,포항중앙  ,경상북도,포항시,경상북도 포항시 북구 불종로 41 (신흥동)1522-3232
1470,포항영일대비치  ,경상북도,포항시,경상북도 포항시 북구 삼호로 186 (항구동)1522-3232
1471,전남광양DT  ,전라남도,광양시,전라남도 광양시 중마중앙로 143 1522-3232
1472,목포터미널DT  ,전라남도,목포시,전라남도 목포시 영산로 4951522-3232
1473,목포하당  ,전라남도,목포시,전라남도 목포시 백년대로 293 (상동)1522-3232
1474,목포북항DT  ,전라남도,목포시,전라남도 목포시 고하대로 694 (산정동)1522-3232
1475,목포옥암  ,전라남도,목포시,전라남도 목포시 백년대로375번길 1 (옥암동)1522-3232
1476,목포평화광장  ,전라남도,목포시,전라남도 목포시 미항로 137 (상동)1522-3232
1477,목포남악  ,전라남도,무안군,전라남도 무안군 남악3로82번길 111522-3232
1478,전남도청DT  ,전라남도,무안군,전라남도 무안군 삼향읍 남악3로 54 1522-3232
1479,순천연향  ,전라남도,순천시,전라남도 순천시 연향번영길 118 (연향동)1522-3232
1480,순천신대  ,전라남도,순천시,전라남도 순천시 해룡면 향매로 99 1522-3232
1481,순천호수공원  ,전라남도,순천시,전라남도 순천시 왕지2길 17 (왕지동)1522-3232
1482,순천조례  ,전라남도,순천시,전라남도 순천시 비봉2길 9 (조례동)1522-3232
1483,순천용당DT  ,전라남도,순천시,전라남도 순천시 중앙로 398 (가곡동)1522-3232
1484,여수해양공원  ,전라남도,여수시,전라남도 여수시 이순신 광장로 1921522-3232
1485,여수학동DT  ,전라남도,여수시,전라남도 여수시 도원로 271 (학동)1522-3232
